scenario,region,sector,2020,2025,2030,2035,2040,2045,2050,2055,2060
Lowcost_DAC_earlypeak,GD,DACCS,0,0,0,-2.85E-10,-1.75E-08,-2.83E-07,-1.77E-05,-0.000122241,-0.000258793
Lowcost_DAC_earlypeak,GS,BECCS,-0.04736502,-0.131721105,-0.31234953,-0.701441214,-1.078707611,-1.168842196,-1.172626419,-1.318236483,-1.640213343
Lowcost_DAC_earlypeak,GS,DACCS,0,-4.49E-09,-1.62E-07,-1.29E-05,-0.000860317,-0.016097468,-0.921576371,-5.229744035,-9.213993483
Lowcost_DAC_earlypeak,GX,BECCS,-0.01525295,-0.038391564,-0.057342324,-0.118211027,-0.13197113,-0.100151777,-0.099127242,-0.122265156,-0.163765829
Lowcost_DAC_earlypeak,GX,DACCS,0,0,0,-7.56E-10,-3.82E-08,-6.19E-07,-3.86E-05,-0.000267119,-0.000565511
Lowcost_DAC_earlypeak,GZ,BECCS,-0.05884507,-0.21254888,-0.351709365,-0.539216713,-0.407369942,-0.288010231,-0.263392736,-0.310638398,-0.413316892
Lowcost_DAC_earlypeak,GZ,DACCS,0,-1.05E-08,-4.30E-07,-5.08E-06,-5.54E-05,-0.000898042,-0.05596682,-0.387452875,-0.820270085
Lowcost_DAC_earlypeak,HA,BECCS,-0.2541007,-0.632504782,-0.958034549,-1.91996408,-2.870826992,-3.282628276,-4.029183706,-5.088028585,-6.064744355
Lowcost_DAC_earlypeak,HA,DACCS,0,-1.23E-08,-3.14E-07,-1.56E-05,-0.000845629,-0.016626057,-1.218733032,-7.577686218,-15.79024215
Lowcost_DAC_earlypeak,HB,BECCS,-0.10748308,-0.280367602,-0.431779907,-0.858705848,-1.27540522,-1.458590055,-1.820516713,-2.310700213,-2.717225481
Lowcost_DAC_earlypeak,HB,DACCS,0,-7.78E-09,-1.99E-07,-9.86E-06,-0.000534071,-0.01048587,-0.767726726,-4.77269324,-9.946720713
Lowcost_DAC_earlypeak,HE,BECCS,-0.09193561,-0.211624217,-0.588372069,-1.339744657,-1.966383611,-2.140116297,-2.256164753,-2.747788834,-3.578250635
Lowcost_DAC_earlypeak,HE,DACCS,0,-6.57E-08,-2.27E-06,-0.00014253,-0.007640626,-0.136116563,-7.633991906,-43.2430023,-76.94436531
Lowcost_DAC_earlypeak,HI,BECCS,-0.00773383,-0.019661619,-0.029689701,-0.062545777,-0.070654485,-0.054073214,-0.053779692,-0.066708133,-0.088944549
Lowcost_DAC_earlypeak,HL,BECCS,-0.01833096,-0.050021854,-0.189731705,-0.406895839,-0.617374395,-0.721248571,-0.805535417,-1.000365524,-1.300160366
Lowcost_DAC_earlypeak,HL,DACCS,0,-1.74E-08,-5.43E-07,-3.44E-05,-0.001799966,-0.03173504,-1.801241029,-10.64070303,-19.93146877
Lowcost_DAC_earlypeak,HN,BECCS,-0.07352393,-0.18838892,-0.288869399,-0.571244783,-0.838681733,-0.952068198,-1.173339662,-1.477769994,-1.735620445
Lowcost_DAC_earlypeak,HN,DACCS,0,-4.05E-09,-1.02E-07,-4.99E-06,-0.000270376,-0.005307489,-0.388630909,-2.418894904,-5.047526648
Lowcost_DAC_earlypeak,JL,BECCS,-0.014435046,-0.040700463,-0.16511727,-0.353499538,-0.537381716,-0.629216168,-0.702654275,-0.872173428,-1.133805182
Lowcost_DAC_earlypeak,JL,DACCS,0,-1.20E-08,-3.73E-07,-2.37E-05,-0.001237189,-0.02180362,-1.237004871,-7.306208722,-13.68494349
Lowcost_DAC_earlypeak,JS,BECCS,-0.1959768,-0.511162129,-0.829843875,-2.181778055,-3.278691714,-3.606846967,-4.121174478,-4.795332005,-5.502803659
Lowcost_DAC_earlypeak,JS,DACCS,0,-3.25E-08,-1.09E-06,-5.86E-05,-0.002892634,-0.050315743,-3.444528736,-21.46077867,-42.46347127
Lowcost_DAC_earlypeak,JX,BECCS,-0.04067516,-0.076033414,-0.119530748,-0.217700133,-0.291694513,-0.287344105,-0.365847641,-0.50408674,-0.634008238
Lowcost_DAC_earlypeak,JX,DACCS,0,0,-2.96E-09,-1.47E-07,-7.98E-06,-0.000157158,-0.011492766,-0.075375809,-0.164100692
Lowcost_DAC_earlypeak,LN,BECCS,-0.03237866,-0.089408155,-0.373306714,-0.833193366,-1.264920924,-1.471195709,-1.628997445,-2.009403191,-2.602957353
Lowcost_DAC_earlypeak,LN,DACCS,0,-3.52E-08,-1.10E-06,-6.96E-05,-0.003625363,-0.06375384,-3.607933076,-21.26440174,-39.7759043
Lowcost_DAC_earlypeak,NM,BECCS,-0.15428666,-0.355335306,-0.911985441,-2.123871468,-3.214342349,-3.531764463,-3.803118182,-4.748938071,-6.307670128
Lowcost_DAC_earlypeak,NM,DACCS,0,-5.33E-08,-1.85E-06,-0.000116062,-0.006237923,-0.111405211,-6.277949482,-35.9499461,-64.47053825
Lowcost_DAC_earlypeak,NX,BECCS,-0.06701118,-0.182120989,-0.416280558,-0.909728325,-1.389648616,-1.50757346,-1.521093897,-1.719794298,-2.140381827
Lowcost_DAC_earlypeak,NX,DACCS,0,-5.25E-09,-1.97E-07,-1.60E-05,-0.001082112,-0.020587615,-1.198892853,-6.829491937,-12.01326938
Lowcost_DAC_earlypeak,QH,BECCS,-0.008661881,-0.026997235,-0.076642543,-0.205590231,-0.33554613,-0.369985363,-0.379881364,-0.434293076,-0.542085179
Lowcost_DAC_earlypeak,QH,DACCS,0,0,-6.84E-09,-5.57E-07,-3.77E-05,-0.000717246,-0.041825199,-0.239202651,-0.421982734
Lowcost_DAC_earlypeak,SC,BECCS,-0.04495156,-0.114259752,-0.176282041,-0.344436662,-0.507728151,-0.578454318,-0.719436205,-0.919117338,-1.09068365
Lowcost_DAC_earlypeak,SC,DACCS,0,-3.24E-09,-8.30E-08,-4.12E-06,-0.000223705,-0.004403727,-0.323708439,-2.028529624,-4.258525629
Lowcost_DAC_earlypeak,SD,BECCS,-0.17997084,-0.418404708,-1.0745813,-2.448507427,-3.62150544,-3.937782591,-4.170324093,-5.088920189,-6.643033689
Lowcost_DAC_earlypeak,SD,DACCS,0,-1.01E-07,-3.50E-06,-0.000219273,-0.01173396,-0.20865395,-11.68467396,-66.3065766,-118.1992317
Lowcost_DAC_earlypeak,SH,BECCS,-0.01891125,-0.033706389,-0.052150092,-0.134454575,-0.174651224,-0.147177217,-0.166668547,-0.20487336,-0.262438586
Lowcost_DAC_earlypeak,SH,DACCS,0,-4.33E-10,-1.46E-08,-7.84E-07,-3.88E-05,-0.000675306,-0.0464686,-0.318751907,-0.678893999
Lowcost_DAC_earlypeak,SN,BECCS,-0.07919182,-0.213053863,-0.471672034,-0.98348169,-1.457818914,-1.559730158,-1.55038917,-1.737063889,-2.158365594
Lowcost_DAC_earlypeak,SN,DACCS,0,-1.27E-08,-4.74E-07,-3.86E-05,-0.002608391,-0.049640328,-2.893228756,-16.52148243,-29.11324836
Lowcost_DAC_earlypeak,SX,BECCS,-0.09522224,-0.230267246,-0.614617656,-1.467642711,-2.24449237,-2.482721415,-2.691040194,-3.366788329,-4.462657083
Lowcost_DAC_earlypeak,SX,DACCS,0,-1.08E-07,-3.75E-06,-0.000235567,-0.01264067,-0.225398719,-12.65696263,-71.84386924,-128.0073323
Lowcost_DAC_earlypeak,TJ,BECCS,-0.022285066,-0.051677339,-0.134673545,-0.303640054,-0.44551251,-0.4846516,-0.51451758,-0.630077263,-0.823127871
Lowcost_DAC_earlypeak,TJ,DACCS,0,-1.60E-08,-5.54E-07,-3.48E-05,-0.001867994,-0.033316925,-1.870130987,-10.58616109,-18.8207286
Lowcost_DAC_earlypeak,XJ,BECCS,-0.13583895,-0.372629318,-0.858687003,-1.900778402,-2.913935987,-3.173479993,-3.215500774,-3.639118725,-4.522709719
Lowcost_DAC_earlypeak,XJ,DACCS,0,-4.76E-09,-1.78E-07,-1.45E-05,-0.000982573,-0.018706174,-1.088454664,-6.160994809,-10.78279845
Lowcost_DAC_earlypeak,XZ,BECCS,-3.19E-06,-8.19E-06,-4.78E-05,-0.000591149,-0.001106616,-0.000883394,-0.001042759,-0.00154472,-0.002203712
Lowcost_DAC_earlypeak,YN,BECCS,-0.0250959,-0.096220701,-0.091610495,-0.194478232,-0.228076492,-0.179372759,-0.17722483,-0.222178449,-0.293051724
Lowcost_DAC_earlypeak,YN,DACCS,0,-8.82E-10,-2.28E-09,-1.53E-07,-7.91E-06,-0.000128286,-0.007994884,-0.055347831,-0.117175833
Lowcost_DAC_earlypeak,ZJ,BECCS,-0.0507944,-0.09832621,-0.15517412,-0.434176403,-0.586946897,-0.500700417,-0.575277794,-0.704297694,-0.897070191
Lowcost_DAC_earlypeak,ZJ,DACCS,0,-6.87E-10,-2.31E-08,-1.24E-06,-6.15E-05,-0.001071148,-0.0737071,-0.505593612,-1.076839265
Reference,GD,BECCS,0,0,0,0,0,0,-1.00E-10,-1.47E-10,-1.40E-10
Reference,HA,BECCS,0,0,0,0,0,0,0,-1.29E-10,-1.20E-10
Reference,JS,BECCS,0,0,0,0,0,0,0,-1.01E-10,0
